bittu,2014-04-12 11:00:00,2014-04-13 19:00:00,13,2,2,9,8,3,2,1,5,0,1,2,2,87,8,5
bittu,2014-04-12 12:00:00,2014-04-13 19:00:00,23,9,1,13,8,6,3,0,5,3,1,2,21,228,12,11
bittu,2014-04-12 13:00:00,2014-04-13 19:00:00,22,6,7,9,8,5,2,3,3,2,1,2,4,482,13,9
bittu,2014-04-12 14:00:00,2014-04-13 19:00:00,28,10,4,14,11,3,1,2,8,2,0,1,9,573,15,13
bittu,2014-04-12 15:00:00,2014-04-13 19:00:00,24,8,0,16,4,2,1,0,3,0,0,2,31,164,3,21
bittu,2014-04-12 16:00:00,2014-04-13 19:00:00,27,6,3,18,13,3,3,1,9,1,0,2,7,906,19,8
bittu,2014-04-12 17:00:00,2014-04-13 19:00:00,51,13,0,38,20,7,7,0,13,1,0,6,26,357,20,31
bittu,2014-04-12 18:00:00,2014-04-13 19:00:00,50,5,2,43,20,7,3,1,16,0,0,7,54,629,28,22
bittu,2014-04-12 19:00:00,2014-04-13 19:00:00,40,7,9,24,9,8,2,3,4,1,1,6,13,155,18,22
bittu,2014-04-12 20:00:00,2014-04-13 19:00:00,33,10,2,21,11,5,5,1,5,0,0,5,4,166,19,14
bittu,2014-04-12 21:00:00,2014-04-13 19:00:00,56,18,8,30,33,5,12,4,17,2,0,3,16,270,31,25
bittu,2014-04-12 22:00:00,2014-04-13 19:00:00,358,79,71,208,148,49,35,30,83,6,11,32,172,6947,251,107
bittu,2014-04-12 23:00:00,2014-04-13 19:00:00,341,105,118,118,169,40,52,66,51,16,10,14,77,6508,227,114
bittu,2014-04-13 00:00:00,2014-04-13 19:00:00,121,39,27,55,58,13,14,15,29,5,4,4,15,1389,72,49
bittu,2014-04-13 01:00:00,2014-04-13 19:00:00,39,8,15,16,16,4,4,5,7,1,1,2,16,622,30,9
bittu,2014-04-13 02:00:00,2014-04-13 19:00:00,14,2,5,7,3,2,0,1,2,1,0,1,3,240,7,7
bittu,2014-04-13 03:00:00,2014-04-13 19:00:00,21,9,1,11,7,3,3,0,4,3,0,0,1,417,15,6
bittu,2014-04-13 04:00:00,2014-04-13 19:00:00,9,4,0,5,5,3,2,0,3,2,0,1,0,255,6,3
bittu,2014-04-13 05:00:00,2014-04-13 19:00:00,8,3,3,2,2,0,1,1,0,0,0,0,5,84,6,2
bittu,2014-04-13 06:00:00,2014-04-13 19:00:00,15,2,3,10,11,1,0,3,8,1,0,0,3,55,11,4
bittu,2014-04-13 07:00:00,2014-04-13 19:00:00,5,1,2,2,2,0,0,1,1,0,0,0,0,70,2,3
bittu,2014-04-13 08:00:00,2014-04-13 19:00:00,17,6,4,7,8,1,4,3,1,0,0,1,12,298,16,1
bittu,2014-04-13 09:00:00,2014-04-13 19:00:00,36,14,3,19,14,8,5,2,7,4,1,3,2,239,20,16
